Wavelength (nm),Air_n,Air_k,SiO2_n,SiO2_k,ITO_n,ITO_k,Al_n,Al_k,TCTA_n,TCTA_k,PEDOT_n,PEDOT_k,Irppy_n,Irppy_k,TPBi_n,TPBi_k,B3PyMPM_n,B3PyMPM_k,CBP_n,CBP_k,LiF_n,LiF_k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,1,0,1.447,0,1.68694,0.01884,2.19209,7.25212,1.764237375,0,1.37731,0.10336,1.73567,0,1.70395,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,1,0,1.447,0,1.68589,0.0189,2.185,7.25091,1.76408509,0,1.37731,0.10336,1.73543,0,1.70384,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,1,0,1.447,0,1.68484,0.01896,2.17792,7.24971,1.76393883,0,1.37731,0.10336,1.73521,0,1.70374,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,1,0,1.447,0,1.68379,0.01902,2.17083,7.2485,1.76379257,0,1.37731,0.10336,1.73499,0,1.70363,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,1,0,1.447,0,1.68273,0.01909,2.16375,7.24729,1.76366837,0,1.37731,0.10336,1.73478,0,1.70353,0,1.92E+00,0.00E+00,1.71E+00,6.14E-05,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,1,0,1.447,0,1.68168,0.01915,2.15666,7.24609,1.76354417,0,1.37731,0.10336,1.73458,0,1.70342,0,1.92E+00,0.00E+00,1.71E+00,1.23E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,1,0,1.447,0,1.68063,0.01921,2.14725,7.24597,1.76345749,0,1.37731,0.10336,1.7344,0,1.70332,0,1.92E+00,0.00E+00,1.71E+00,6.14E-05,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,1,0,1.447,0,1.67958,0.01928,2.13783,7.24586,1.76337081,0,1.37731,0.10336,1.73422,0,1.70321,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,1,0,1.447,0,1.67853,0.01934,2.12842,7.24574,1.763330195,0,1.37731,0.10336,1.73404,0,1.7031,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,1,0,1.447,0,1.67748,0.0194,2.119,7.24563,1.76328958,0,1.37731,0.10336,1.73387,0,1.703,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,1,0,1.447,0,1.67643,0.01947,2.10959,7.24551,1.76329289,0,1.37731,0.10336,1.7337,0,1.70289,0,1.92E+00,0.00E+00,1.71E+00,1.18E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,1,0,1.447,0,1.67537,0.01953,2.10017,7.2454,1.7632962,0,1.37731,0.10336,1.73354,0,1.70279,0,1.92E+00,0.00E+00,1.71E+00,2.36E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,1,0,1.447,0,1.67432,0.01959,2.09076,7.24528,1.76332997,0,1.37731,0.10336,1.73339,0,1.70268,0,1.92E+00,0.00E+00,1.71E+00,1.18E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,1,0,1.447,0,1.67327,0.01966,2.08134,7.24516,1.76336374,0,1.37731,0.10336,1.73324,0,1.70258,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,1,0,1.447,0,1.67222,0.01972,2.07193,7.24505,1.76340551,0,1.37731,0.10336,1.73312,0,1.70247,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,1,0,1.447,0,1.67117,0.01978,2.06251,7.24493,1.76344728,0,1.37731,0.10336,1.733,0,1.70237,0,1.92E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,1,0,1.447,0,1.67012,0.01985,2.05312,7.24769,1.76347007,0,1.37731,0.10336,1.73293,0,1.70226,0,1.91E+00,0.00E+00,1.71E+00,2.19E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,1,0,1.447,0,1.66907,0.01995,2.04372,7.25045,1.76349286,0,1.37731,0.10336,1.73285,0,1.70215,0,1.91E+00,0.00E+00,1.71E+00,4.39E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,1,0,1.447,0,1.66802,0.02007,2.03432,7.25321,1.76347093,0,1.37731,0.10336,1.73283,0,1.70205,0,1.91E+00,0.00E+00,1.71E+00,2.19E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,1,0,1.447,0,1.66696,0.02019,2.02493,7.25596,1.763449,0,1.37731,0.10336,1.7328,0,1.70194,0,1.91E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,1,0,1.447,0,1.66591,0.02031,2.01553,7.25872,1.76336488,0,1.37731,0.10336,1.73283,0,1.70184,0,1.91E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,1,0,1.447,0,1.66486,0.02043,2.00613,7.26148,1.76328076,0,1.37731,0.10336,1.73285,0,1.70173,0,1.91E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,1,0,1.447,0,1.66381,0.02055,1.99674,7.26424,1.763132305,0,1.37731,0.10336,1.73292,0,1.70163,0,1.91E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,1,0,1.447,0,1.66276,0.02067,1.98734,7.267,1.76298385,0,1.37731,0.10336,1.73298,0,1.70152,0,1.91E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,1,0,1.447,0,1.66171,0.02079,1.97794,7.26975,1.762788055,0,1.37731,0.10336,1.73307,0,1.70142,0,1.91E+00,0.00E+00,1.71E+00,2.69E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,1,0,1.447,0,1.66066,0.02091,1.96855,7.27251,1.76259226,0,1.37731,0.10336,1.73317,0,1.70131,0,1.91E+00,0.00E+00,1.71E+00,5.38E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,1,0,1.447,0,1.6596,0.02103,1.95899,7.2763,1.762383225,0,1.37731,0.10336,1.73327,0,1.70121,0,1.91E+00,0.00E+00,1.71E+00,2.69E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,1,0,1.447,0,1.65855,0.02114,1.94943,7.28009,1.76217419,0,1.37731,0.10336,1.73337,0,1.7011,0,1.91E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,1,0,1.447,0,1.6575,0.02126,1.93987,7.28388,1.76199525,0,1.37731,0.10336,1.73346,0,1.70099,0,1.91E+00,0.00E+00,1.71E+00,1.88E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,1,0,1.447,0,1.65645,0.02138,1.93031,7.28767,1.76181631,0,1.37731,0.10336,1.73355,0,1.70089,0,1.91E+00,0.00E+00,1.71E+00,3.76E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,1,0,1.447,0,1.6554,0.0215,1.92075,7.29146,1.761707015,0,1.37731,0.10336,1.73363,0,1.70078,0,1.91E+00,0.00E+00,1.71E+00,1.88E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,1,0,1.447,0,1.65435,0.02162,1.9112,7.29525,1.76159772,0,1.37731,0.10336,1.7337,0,1.70068,0,1.91E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,1,0,1.447,0,1.6533,0.02174,1.90164,7.29904,1.76158011,0,1.37731,0.10336,1.73375,0,1.70057,0,1.91E+00,0.00E+00,1.71E+00,4.55E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,1,0,1.447,0,1.65225,0.02186,1.89208,7.30283,1.7615625,0,1.37731,0.10336,1.7338,0,1.70047,0,1.91E+00,0.00E+00,1.71E+00,9.09E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,1,0,1.447,0,1.65119,0.02198,1.88252,7.30662,1.76163103,0,1.37731,0.10336,1.7338,0,1.70036,0,1.91E+00,0.00E+00,1.71E+00,4.55E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,1,0,1.447,0,1.65014,0.0221,1.87296,7.31041,1.76169956,0,1.37731,0.10336,1.73381,0,1.70026,0,1.91E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,1,0,1.447,0,1.64909,0.02222,1.86451,7.31685,1.761820765,0,1.37731,0.10336,1.73377,0,1.70015,0,1.91E+00,0.00E+00,1.71E+00,4.31E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1,0,1.447,0,1.64804,0.02234,1.85605,7.32329,1.76194197,0,1.37731,0.10336,1.73374,0,1.70004,0,1.91E+00,0.00E+00,1.71E+00,8.62E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,1,0,1.447,0,1.64699,0.02246,1.84759,7.32973,1.762066035,0,1.37731,0.10336,1.73365,0,1.69994,0,1.91E+00,0.00E+00,1.71E+00,5.40E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,1,0,1.447,0,1.64594,0.02258,1.83914,7.33617,1.7621901,0,1.37731,0.10336,1.73357,0,1.69983,0,1.91E+00,0.00E+00,1.71E+00,2.18E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,1,0,1.447,0,1.64489,0.0227,1.83068,7.34262,1.76226985,0,1.37731,0.10336,1.73345,0,1.69973,0,1.91E+00,0.00E+00,1.71E+00,6.30E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,1,0,1.447,0,1.64384,0.02282,1.82223,7.34906,1.7623496,0,1.37731,0.10336,1.73333,0,1.69962,0,1.91E+00,0.00E+00,1.71E+00,1.04E-03,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,1,0,1.447,0,1.64278,0.02294,1.81377,7.3555,1.762357665,0,1.37731,0.10336,1.73319,0,1.69952,0,1.91E+00,0.00E+00,1.71E+00,5.21E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,1,0,1.447,0,1.64173,0.02306,1.80531,7.36194,1.76236573,0,1.37731,0.10336,1.73306,0,1.69941,0,1.91E+00,0.00E+00,1.71E+00,0.00E+00,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,1,0,1.447,0,1.64068,0.02318,1.79686,7.36838,1.762303665,0,1.37731,0.10336,1.73294,0,1.69931,0,1.91E+00,0.00E+00,1.71E+00,5.08E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,1,0,1.447,0,1.63963,0.0233,1.7884,7.37483,1.7622416,0,1.37731,0.10336,1.73281,0,1.6992,0,1.91E+00,0.00E+00,1.71E+00,1.02E-03,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1,0,1.447,0,1.63858,0.02342,1.78022,7.38252,1.762137225,0,1.37731,0.10336,1.73272,0,1.69909,0,1.91E+00,0.00E+00,1.71E+00,6.22E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,1,0,1.447,0,1.63753,0.02354,1.77205,7.39021,1.76203285,0,1.37731,0.10336,1.73263,0,1.69899,0,1.91E+00,0.00E+00,1.71E+00,2.29E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,1,0,1.447,0,1.63648,0.02366,1.76387,7.3979,1.761927455,0,1.37731,0.10336,1.73258,0,1.69888,0,1.91E+00,0.00E+00,1.71E+00,3.96E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,1,0,1.447,0,1.63542,0.02378,1.75569,7.40559,1.76182206,0,1.37731,0.10336,1.73253,0,1.69878,0,1.91E+00,0.00E+00,1.71E+00,5.63E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,1,0,1.447,0,1.63437,0.0239,1.74752,7.41328,1.76175118,0,1.37731,0.10336,1.73251,0,1.69867,0,1.91E+00,0.00E+00,1.71E+00,5.13E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,1,0,1.447,0,1.63332,0.02402,1.73934,7.42097,1.7616803,0,1.37731,0.10336,1.73249,0,1.69857,0,1.91E+00,0.00E+00,1.71E+00,4.63E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,1,0,1.447,0,1.63227,0.02414,1.73116,7.42866,1.761657425,0,1.37731,0.10336,1.73249,0,1.69846,0,1.91E+00,0.00E+00,1.71E+00,7.22E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,1,0,1.447,0,1.63122,0.02426,1.72299,7.43635,1.76163455,0,1.37731,0.10336,1.73249,0,1.69836,0,1.91E+00,0.00E+00,1.71E+00,9.80E-04,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
